File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11365_20150407/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	38.324539	1.368526	/Volumes/Phillips/P5/subj/11365_20150407/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	8.185643	/Volumes/Phillips/P5/subj/11365_20150407/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-16.097627	-0.504103	-8.848968	-10.224004	0.109668	2.261440
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11374_20150529/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	9.493231	2.229272	/Volumes/Phillips/P5/subj/11374_20150529/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-44.438295	/Volumes/Phillips/P5/subj/11374_20150529/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	4.155886	3.898382	1.792325	7.907335	-13.956732	8.734476
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11390_20150721/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	2.528489	2.153511	/Volumes/Phillips/P5/subj/11390_20150721/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-38.000020	/Volumes/Phillips/P5/subj/11390_20150721/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	7.267942	-2.453502	7.289944	4.532545	3.773245	3.341410
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11402_20150728/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	7.570604	2.317968	/Volumes/Phillips/P5/subj/11402_20150728/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	23.133917	/Volumes/Phillips/P5/subj/11402_20150728/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	7.847438	0.192203	5.882303	0.861264	9.643876	4.514024
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11424_20150908/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	12.292803	-2.556303	/Volumes/Phillips/P5/subj/11424_20150908/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-11.608898	/Volumes/Phillips/P5/subj/11424_20150908/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-6.420145	0.820796	-9.967861	5.123337	-1.310876	-0.715954
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/10843_20151015/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-2.000971	-17.194549	/Volumes/Phillips/P5/subj/10843_20151015/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-31.947249	/Volumes/Phillips/P5/subj/10843_20151015/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-21.939611	-0.262682	16.721786	-6.625891	16.727128	-2.860468
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11430_20151002/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	14.481806	5.986935	/Volumes/Phillips/P5/subj/11430_20151002/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	7.806375	/Volumes/Phillips/P5/subj/11430_20151002/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-2.315322	3.445964	5.742786	-2.364834	4.158494	-2.780018
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11478_20151230/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	29.977956	1.061538	/Volumes/Phillips/P5/subj/11478_20151230/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	14.506493	/Volumes/Phillips/P5/subj/11478_20151230/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-12.441783	-3.187082	-2.101735	-7.867449	5.458525	-11.838751
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11500_20160215/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	29.401408	-6.273218	/Volumes/Phillips/P5/subj/11500_20160215/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-8.186592	/Volumes/Phillips/P5/subj/11500_20160215/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-22.074271	-0.155347	0.939388	2.995481	-4.225607	-8.925239
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11511_20160307/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	3.130560	-0.190822	/Volumes/Phillips/P5/subj/11511_20160307/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	3.053460	/Volumes/Phillips/P5/subj/11511_20160307/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-11.572980	4.073451	8.105372	2.889811	-20.225341	-2.460417
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11512_20160510/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	7.164157	-4.284813	/Volumes/Phillips/P5/subj/11512_20160510/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-23.833584	/Volumes/Phillips/P5/subj/11512_20160510/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-16.940349	-2.516799	6.557403	-4.034613	-15.969270	-3.237857
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11277_20160311/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	6.632653	-0.719592	/Volumes/Phillips/P5/subj/11277_20160311/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	2.948472	/Volumes/Phillips/P5/subj/11277_20160311/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-8.001491	0.441865	1.103434	-6.027440	1.592129	-4.337129
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11452_20160404/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	4.128063	1.006872	/Volumes/Phillips/P5/subj/11452_20160404/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	12.204857	/Volumes/Phillips/P5/subj/11452_20160404/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	10.965933	-0.715269	4.682189	8.662485	10.359839	-4.520535
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11524_20160425/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-1.062425	8.447974	/Volumes/Phillips/P5/subj/11524_20160425/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-46.327571	/Volumes/Phillips/P5/subj/11524_20160425/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	8.172409	-0.100724	5.328000	0.667836	27.086267	-8.219159
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11525_20160412/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	25.789905	1.848427	/Volumes/Phillips/P5/subj/11525_20160412/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-18.091478	/Volumes/Phillips/P5/subj/11525_20160412/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-10.531507	-0.642741	-0.390578	-12.573375	-2.196678	0.527790
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11465_20160711/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	30.453072	-0.444176	/Volumes/Phillips/P5/subj/11465_20160711/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-18.052230	/Volumes/Phillips/P5/subj/11465_20160711/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	13.790194	2.554976	0.737385	2.753178	23.668426	1.389077
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11559_20160719/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-3.843550	-5.450346	/Volumes/Phillips/P5/subj/11559_20160719/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-32.083002	/Volumes/Phillips/P5/subj/11559_20160719/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-0.800197	-4.659091	-10.234024	-18.587482	-15.066783	-21.180892
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11556_20160705/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	12.223074	6.540646	/Volumes/Phillips/P5/subj/11556_20160705/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-1.022398	/Volumes/Phillips/P5/subj/11556_20160705/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	5.731292	-0.309026	-3.679654	-3.191236	15.226804	4.186994
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11569_20160812/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-16.849066	-3.072957	/Volumes/Phillips/P5/subj/11569_20160812/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-12.749085	/Volumes/Phillips/P5/subj/11569_20160812/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-6.624325	-1.114010	7.542540	-7.935698	-2.213900	-12.191497
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/10843_20151015/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-2.000971	-17.194549	/Volumes/Phillips/P5/subj/10843_20151015/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-31.947249	/Volumes/Phillips/P5/subj/10843_20151015/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-21.939611	-0.262682	16.721786	-6.625891	16.727128	-2.860468
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11228_20150309/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	33.688417	8.558424	/Volumes/Phillips/P5/subj/11228_20150309/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	26.842098	/Volumes/Phillips/P5/subj/11228_20150309/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	2.037106	8.482191	21.695759	32.106551	8.579928	31.465893
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11277_20160311/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	6.632653	-0.719592	/Volumes/Phillips/P5/subj/11277_20160311/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	2.948472	/Volumes/Phillips/P5/subj/11277_20160311/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-8.001491	0.441865	1.103434	-6.027440	1.592129	-4.337129
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11339_20141104/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-3.863904	-2.288952	/Volumes/Phillips/P5/subj/11339_20141104/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-0.780487	/Volumes/Phillips/P5/subj/11339_20141104/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-2.963058	-1.620427	-8.971934	-0.373577	12.207924	-1.437706
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11341_20141118/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	0.217219	-6.014537	/Volumes/Phillips/P5/subj/11341_20141118/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-24.285033	/Volumes/Phillips/P5/subj/11341_20141118/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	3.935299	2.889890	3.981859	12.513568	17.832475	21.331973
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11359_20150203/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	48.623716	8.387856	/Volumes/Phillips/P5/subj/11359_20150203/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	10.816495	/Volumes/Phillips/P5/subj/11359_20150203/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-0.573075	2.119065	-11.773477	-13.182900	-6.661137	-6.035962
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11360_20150129/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	22.599783	3.087993	/Volumes/Phillips/P5/subj/11360_20150129/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	28.715685	/Volumes/Phillips/P5/subj/11360_20150129/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	18.209457	5.841731	0.238827	7.276381	17.585017	19.105641
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11365_20150407/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	38.324539	1.368526	/Volumes/Phillips/P5/subj/11365_20150407/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	8.185643	/Volumes/Phillips/P5/subj/11365_20150407/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-16.097627	-0.504103	-8.848968	-10.224004	0.109668	2.261440
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11369_20150519/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	3.560472	0.000000	/Volumes/Phillips/P5/subj/11369_20150519/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	9.850334	/Volumes/Phillips/P5/subj/11369_20150519/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	0.000000	0.000000	0.000000	0.346336	0.000000	0.223770
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11374_20150529/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	9.493231	2.229272	/Volumes/Phillips/P5/subj/11374_20150529/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-44.438295	/Volumes/Phillips/P5/subj/11374_20150529/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	4.155886	3.898382	1.792325	7.907335	-13.956732	8.734476
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11390_20150721/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	2.528489	2.153511	/Volumes/Phillips/P5/subj/11390_20150721/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-38.000020	/Volumes/Phillips/P5/subj/11390_20150721/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	7.267942	-2.453502	7.289944	4.532545	3.773245	3.341410
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11402_20150728/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	7.570604	2.317968	/Volumes/Phillips/P5/subj/11402_20150728/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	23.133917	/Volumes/Phillips/P5/subj/11402_20150728/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	7.847438	0.192203	5.882303	0.861264	9.643876	4.514024
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11424_20150908/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	12.292803	-2.556303	/Volumes/Phillips/P5/subj/11424_20150908/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-11.608898	/Volumes/Phillips/P5/subj/11424_20150908/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-6.420145	0.820796	-9.967861	5.123337	-1.310876	-0.715954
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11430_20151002/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	14.481806	5.986935	/Volumes/Phillips/P5/subj/11430_20151002/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	7.806375	/Volumes/Phillips/P5/subj/11430_20151002/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-2.315322	3.445964	5.742786	-2.364834	4.158494	-2.780018
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11452_20160404/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	4.128063	1.006872	/Volumes/Phillips/P5/subj/11452_20160404/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	12.204857	/Volumes/Phillips/P5/subj/11452_20160404/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	10.965933	-0.715269	4.682189	8.662485	10.359839	-4.520535
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11454_20151019/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	20.304484	0.949333	/Volumes/Phillips/P5/subj/11454_20151019/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-8.361641	/Volumes/Phillips/P5/subj/11454_20151019/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-21.967113	1.146882	12.466779	-7.971030	-23.347222	-2.159207
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11465_20160711/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	30.453072	-0.444176	/Volumes/Phillips/P5/subj/11465_20160711/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-18.052230	/Volumes/Phillips/P5/subj/11465_20160711/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	13.790194	2.554976	0.737385	2.753178	23.668426	1.389077
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11500_20160215/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	29.401408	-6.273218	/Volumes/Phillips/P5/subj/11500_20160215/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-8.186592	/Volumes/Phillips/P5/subj/11500_20160215/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-22.074271	-0.155347	0.939388	2.995481	-4.225607	-8.925239
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11511_20160307/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	3.130560	-0.190822	/Volumes/Phillips/P5/subj/11511_20160307/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	3.053460	/Volumes/Phillips/P5/subj/11511_20160307/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-11.572980	4.073451	8.105372	2.889811	-20.225341	-2.460417
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11512_20160510/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	7.164157	-4.284813	/Volumes/Phillips/P5/subj/11512_20160510/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-23.833584	/Volumes/Phillips/P5/subj/11512_20160510/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-16.940349	-2.516799	6.557403	-4.034613	-15.969270	-3.237857
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11525_20160412/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	25.789905	1.848427	/Volumes/Phillips/P5/subj/11525_20160412/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-18.091478	/Volumes/Phillips/P5/subj/11525_20160412/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-10.531507	-0.642741	-0.390578	-12.573375	-2.196678	0.527790
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11556_20160705/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	12.223074	6.540646	/Volumes/Phillips/P5/subj/11556_20160705/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-1.022398	/Volumes/Phillips/P5/subj/11556_20160705/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	5.731292	-0.309026	-3.679654	-3.191236	15.226804	4.186994
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11559_20160719/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-3.843550	-5.450346	/Volumes/Phillips/P5/subj/11559_20160719/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-32.083002	/Volumes/Phillips/P5/subj/11559_20160719/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-0.800197	-4.659091	-10.234024	-18.587482	-15.066783	-21.180892
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11567_20160805/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	23.422552	-0.556095	/Volumes/Phillips/P5/subj/11567_20160805/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	3.068155	/Volumes/Phillips/P5/subj/11567_20160805/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-1.158197	-5.103544	-14.442798	-14.845209	-16.348385	-20.964728
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
